0,Unnamed: 0
d2413232-Reviews-Casa_Nonna,837
d527869-Reviews-Pete_s_Tavern,840
d424651-Reviews-The_Long_Room,843
d645535-Reviews-Morning_Star_Cafe,846
d537182-Reviews-La_Gioconda,849
d457871-Reviews-Amy_Ruth_s_Home_Style_Southern_Cuisine,852
d7911325-Reviews-Le_District,855
d4889925-Reviews-Room_Service,858
d813648-Reviews-Community_Food_Juice,861
d425385-Reviews-Cho_Dang_Gol,864
d3833047-Reviews-Maison_Harlem,867
d527499-Reviews-Caffe_Palermo,870
d423374-Reviews-Alta,873
d492998-Reviews-Pastrami_Queen,876
d5327242-Reviews-The_Stagecoach_Tavern,879
d2360090-Reviews-Cafe_China,882
d457944-Reviews-Fresco_by_Scotto,885
d445238-Reviews-Le_Bateau_Ivre,888
d4279212-Reviews-Little_Italy_Pizza,891
d423330-Reviews-Tribeca_Grill,894
d425686-Reviews-Maloney_Porcelli,897
